pts_reel,pts_unif,pts_maja,pts_king,pts_wu,aots
0.023427414732875306,0.057,0.049810786,0.036929455,0.03980203,0.2039200667880997
0.024233418015122295,0.039,0.028298331,0.016812354,0.02007401,0.2039200667880997
0.012787684683860065,0.0318,0.026532244,0.012846415,0.01574887,0.2039200667880997
0.007724886213083993,0.021,0.01594429,0.0023129813,0.0053513614,0.2039200667880997
0.006436648845210556,0.0181,0.01666571,0.0020508624,0.004864165,0.2039200667880997
0.003562021214717892,0.0146,0.01421276,-0.0008264082,0.0020788761,0.2039200667880997
0.003178958375865954,0.0164,0.015526013,-0.0012337709,0.0017604744,0.2039200667880997
0.0050500544760128715,0.0188,0.0042722407,-0.0051648687,-0.0018794404,0.2039200667880997
0.005067247415976226,0.0231,0.008383321,-0.0015495286,0.0019091797,0.2039200667880997
0.004785573481967054,0.0213,0.008444277,-0.0031010036,0.00014327776,0.2039200667880997
0.05023068500574176,0.0676,0.050241034,0.043348018,0.046130892,0.30799185885249214
0.03888552316110692,0.0554,0.051294193,0.033237237,0.03592953,0.30799185885249214
0.03731350549055339,0.0598,0.054354675,0.03671185,0.03933386,0.30799185885249214
0.024087736719561385,0.0603,0.05631186,0.037704445,0.04012126,0.30799185885249214
0.029241022381572754,0.0574,0.05176833,0.033902086,0.03637843,0.30799185885249214
0.013070186175343362,0.0183,0.018328277,0.01147398,0.013920522,0.26726657559198547
0.011266738740346187,0.0151,0.014754324,0.008712636,0.010782132,0.26726657559198547
0.018548222253220906,0.02,0.020155286,0.01488635,0.016998354,0.26726657559198547
0.02291744522624719,0.0221,0.022063874,0.01883485,0.020680936,0.26726657559198547
0.00830049013330754,0.0111,0.011317102,0.007645188,0.009359987,0.26726657559198547
0.006388692581061456,0.0113,0.011668386,0.008380783,0.010084124,0.26726657559198547
0.0046583350125180886,0.0063,0.0057760095,0.0015498284,0.0032015617,0.26726657559198547
0.007555271707293161,0.0145,0.015590947,0.012094123,0.013637354,0.26726657559198547
0.010946302261481666,0.0131,0.012957523,0.0097568,0.011303408,0.26726657559198547
0.012653852954531043,0.0152,0.015321993,0.012551237,0.014124316,0.26726657559198547
0.013988867605787703,0.0159,0.015925588,0.0132652735,0.014865448,0.26726657559198547
0.011790213942169137,0.0139,0.013979701,0.010898956,0.012626513,0.26726657559198547
0.0035621532025122507,0.0054,0.005279003,0.0013983913,0.003253804,0.26726657559198547
0.00530885871980263,0.0076,0.007635387,0.0027430023,0.0046897847,0.26726657559198547
7.15797958434029e-05,,0.3595246,0.36586547,0.36520407,0.0004944602041798136
0.00014354401977153823,,0.29725638,0.2989971,0.2987509,0.0004944602041798136
0.0001886186511760053,,0.2966354,0.2831843,0.28403956,0.0004944602041798136
0.037179995515386734,0.1815,0.18100756,0.18102589,0.18102293,0.10700371913165517
0.00015609023456037384,0.0051,0.0050971904,-0.00086174585,0.00077021087,0.10307028576547525
0.0007702126920570795,,0.1523748,0.15082449,0.15104787,0.004884431703942588
0.0014497509531402027,,0.26125124,0.2635648,0.26321366,0.004884431703942588
0.0039022004154552455,,0.2207466,0.22010124,0.22010759,0.004884431703942588
0.017723485397014935,0.1836,0.18615486,0.1834955,0.1844171,0.11949890494722987
0.01828848717671322,0.0603,0.05977038,0.053765006,0.055637483,0.11949890494722987
0.004883652161878599,0.0285,0.018584605,0.011161778,0.013613114,0.12809137361853482
0.002092637627473476,0.0086,0.008568862,-0.00022780435,0.0026501198,0.12923381806961487
0.0020834179700736253,0.0072,0.007230201,-0.00083092815,0.00209221,0.12923381806961487
0.0019447922601893845,0.0068,0.0068588606,-8.348154e-05,0.0029015152,0.12923381806961487
0.002954195850930141,0.0027,-0.0032736277,-0.007205104,-0.0044457596,0.12923381806961487
0.003990580284476205,0.0184,0.016951868,0.003965809,0.0068755653,0.12923381806961487
0.016093689521130453,0.0706,0.062300462,0.04868203,0.051553033,0.22775944920554336
0.017978333102482875,0.0748,0.06446242,0.052784648,0.055793922,0.22775944920554336
0.013346194575869046,0.0585,0.052582577,0.039228916,0.041999094,0.22775944920554336
0.010683549353408279,0.0583,0.046470538,0.034884006,0.038254973,0.22775944920554336
0.004691780371064235,0.06,0.04513045,0.03547857,0.0390399,0.22775944920554336
0.0048328998409975805,0.0169,0.016751403,0.005562321,0.007921686,0.30766479158994176
0.00402886581379955,0.0199,0.020033386,0.008371023,0.010657757,0.30766479158994176
0.004984581662632308,0.0216,0.021603039,0.010245573,0.012550082,0.30766479158994176
0.005177106403136647,0.0253,0.02507535,0.015065931,0.017469047,0.30766479158994176
0.007387081549321792,0.0403,0.04054931,0.031907085,0.034156833,0.30766479158994176
0.009973055345692736,0.0447,0.044835933,0.03632292,0.038427748,0.30766479158994176
0.008321750768641034,0.0306,0.030751688,0.022594089,0.025134437,0.30766479158994176
0.005600063446306096,0.0179,0.017772382,0.00837716,0.011089955,0.30766479158994176
0.024050817970704446,0.0172,0.013696086,0.011726024,0.013095294,0.04373113393784362
0.01855217149810447,0.0148,0.014764821,0.010250875,0.011879443,0.04373113393784362
0.02122100135124323,0.0172,0.013696086,0.011726024,0.013095294,0.04373113393784362
0.004252001600897566,0.0422,0.03920249,0.020278115,0.022778058,0.35199966871377353
0.005907800256803213,0.044,0.042749975,0.024378436,0.02669417,0.35199966871377353
0.005864107151267465,0.0438,0.043517355,0.02581294,0.028201016,0.35199966871377353
0.006456458308013289,0.0418,0.040387474,0.024406902,0.027084444,0.35199966871377353
0.003022703609959369,0.0425,0.040344983,0.023436164,0.026109183,0.35199966871377353
0.018501213537816884,0.03,0.030334817,0.014546963,0.019431831,0.03831402682804635
0.0018860781868869018,0.0062,0.006180527,0.00039106005,0.0023782358,0.1097987946290822
0.0018586720574405703,0.0061,0.006092718,0.0004769053,0.0024535218,0.1097987946290822
0.0024490297753095584,0.0063,0.0062996247,0.0006202934,0.0026019332,0.1097987946290822
0.001985317379293137,0.0059,0.005888048,0.00053316774,0.002492479,0.1097987946290822
0.0017737052996321626,0.0061,0.0060880654,0.0004462398,0.0024226946,0.1097987946290822
0.0010361160119842193,0.006,0.0060265968,0.0017793763,0.0037311555,0.1097987946290822
0.0010538243559554945,0.006,0.006029568,0.0018182785,0.0037690832,0.1097987946290822
0.0009422335633296235,0.0053,0.005281622,0.0010940336,0.0030492346,0.1097987946290822
0.001091336344323351,0.0054,0.005389529,0.0011988803,0.0031518517,0.1097987946290822
0.0009626388146467305,0.0054,0.0053874683,0.0011808901,0.0031342676,0.1097987946290822
0.001033239851885405,0.0052,0.0051834057,0.0011993283,0.0031507423,0.1097987946290822
0.0007987704207603324,0.0053,0.005296661,0.0013107865,0.003261774,0.1097987946290822
0.0008383602840378548,0.0052,0.005188164,0.0012037078,0.0031554885,0.1097987946290822
0.0008646841941270371,0.0052,0.0051981504,0.001211034,0.0031629694,0.1097987946290822
0.0008886785598266625,0.0053,0.0053004064,0.0013143463,0.0032663394,0.1097987946290822
0.0017009150584653462,0.0068,0.0068202694,0.0026126676,0.00456887,0.1097987946290822
0.0006941661983653211,0.0078,0.007880159,0.0037146609,0.0056670797,0.1097987946290822
0.001399479346055211,0.0079,0.00798697,0.0038216326,0.0057707964,0.1097987946290822
0.001938594657521898,0.0079,0.007981493,0.0038381165,0.0057866154,0.1097987946290822
0.001861421046272462,0.008,0.00809139,0.0039277165,0.005877432,0.1097987946290822
0.001075139832433289,0.0064,0.0064306413,0.0021819253,0.004129962,0.1097987946290822
0.0011853930476109554,0.0058,0.0057905344,0.0015866013,0.003538135,0.1097987946290822
0.0012117403140673847,0.0062,0.0062237643,0.0020140964,0.0039630616,0.1097987946290822
0.0013746710364247005,0.0057,0.005688727,0.0015203665,0.0034730283,0.1097987946290822
0.001035672550438955,0.0084,0.008574016,0.0043597156,0.006305633,0.1097987946290822
0.003563550129261624,0.0097,0.009727528,0.0007345325,0.0048209503,0.09175535548986238
0.0021606764785602286,0.0095,0.009451286,0.00082523347,0.0048886077,0.09175535548986238
0.004911140338100521,0.0133,0.0133129135,0.0024239232,0.006269519,0.09175535548986238
-0.00034084675545501447,0.1764,0.18361709,0.18350841,0.18341802,0.11990650329627305
-0.00011855250743891058,0.1345,0.13972884,0.13800848,0.13844103,0.11990650329627305
